pTHUMB_BONE3_X,rTHUMB_BONE3_X,pTHUMB_BONE3_Y,rTHUMB_BONE3_Y,pTHUMB_BONE3_Z,rTHUMB_BONE3_Z,pINDEX_BONE3_X,rINDEX_BONE3_X,pINDEX_BONE3_Y,rINDEX_BONE3_Y,pINDEX_BONE3_Z,rINDEX_BONE3_Z,pMIDDLE_BONE3_X,rMIDDLE_BONE3_X,pMIDDLE_BONE3_Y,rMIDDLE_BONE3_Y,pMIDDLE_BONE3_Z,rMIDDLE_BONE3_Z,pRING_BONE3_X,rRING_BONE3_X,pRING_BONE3_Y,rRING_BONE3_Y,pRING_BONE3_Z,rRING_BONE3_Z,pPINKY_BONE3_X,rPINKY_BONE3_X,pPINKY_BONE3_Y,rPINKY_BONE3_Y,pPINKY_BONE3_Z,rPINKY_BONE3_Z,target
-0.06493855,340.8778,-0.0002088547,258.4353,-0.05333388,85.37003,-0.07097912,353.3751,0.06902981,292.1098,0.01267004,358.9264,-0.06253529,349.1135,0.07031202,298.2781,0.04470921,342.9746,-0.006064415,340.9071,0.03940237,333.9336,0.0822494,309.4656,-0.03301144,334.8735,0.06717598,315.3944,0.06766081,329.4175,OPEN
-0.04296875,317.3871,0.02935696,254.5025,-0.06097984,78.23347,-0.0412221,309.1476,0.09234393,288.8836,0.006127119,341.8374,-0.0382309,311.7751,0.09006429,305.6761,0.03978562,318.1383,-0.02016354,328.9205,0.03727496,331.4518,0.07929802,286.0885,-0.0287056,312.9159,0.07296658,320.3628,0.06210518,302.8162,OPEN
-0.002195835,300.0694,0.04454327,227.3399,-0.06097531,74.62983,-0.02128935,299.4565,0.09892893,263.1959,-0.003458738,332.6507,-0.03507662,302.4888,0.09655321,277.2352,0.02388072,309.4415,-0.05235767,317.9131,0.04357922,294.2728,0.0552175,279.282,-0.0453763,306.5578,0.0771333,286.2791,0.0416677,296.8404,OPEN
0.01564598,309.5221,0.04832768,220.4616,-0.04819608,42.80578,-0.03739214,316.5068,0.08954859,230.4769,-0.02512145,324.3044,-0.06067419,319.1941,0.08383453,232.7117,-0.01513004,311.645,-0.07954407,329.0747,0.03020048,240.547,0.0007824898,288.3976,-0.07503319,323.6971,0.06111813,236.2326,-0.008381605,303.2661,OPEN
0.004755497,320.1707,0.0549047,224.3311,-0.04013872,17.7887,-0.06044769,348.6952,0.05513024,216.4218,-0.05403256,310.3722,-0.07967138,349.6907,0.04133749,215.9951,-0.05017567,299.0487,-0.08281565,353.0014,-0.007076502,231.7329,-0.02100086,278.0302,-0.08671808,349.9179,0.01927352,223.3365,-0.03826213,291.4208,OPEN
0.0003643036,335.3124,0.04391837,219.6743,-0.05183792,21.83748,-0.06374979,0.8382025,0.03439283,216.7074,-0.06597722,311.6104,-0.08314037,358.7942,0.02131271,222.0773,-0.05800509,300.4429,-0.08218384,4.052363,-0.01988375,235.5283,-0.01772618,283.6997,-0.08913612,0.8171386,0.002036095,227.3768,-0.03990269,294.6147,OPEN
-0.06182432,1.937279,-0.02427232,270.0221,-0.04789114,83.53793,-0.08738232,13.80969,0.04266131,295.9412,0.01394653,7.513292,-0.07748938,3.181244,0.05182636,300.4435,0.0443399,353.6607,-0.01628685,353.0445,0.03921878,326.4162,0.07920992,329.4232,-0.04922485,355.7372,0.05476749,311.1511,0.06635046,344.9762,OPEN
-0.05577564,324.9463,0.01918352,257.4807,-0.05755234,83.45988,-0.0498209,318.7684,0.08987856,288.0406,0.005147457,351.9184,-0.03749275,311.8023,0.09291482,308.5984,0.03960514,325.9394,-0.0079813,324.1292,0.04467535,340.8624,0.07975185,290.4077,-0.02100372,310.9502,0.07830715,326.4654,0.06248927,308.4589,OPEN
-0.01644325,304.9175,0.03802967,222.3711,-0.07076478,95.22552,-0.02437449,297.9705,0.1014158,279.1604,-0.002470613,336.2465,-0.0265274,298.382,0.1013609,304.2936,0.03128433,303.7555,-0.03094006,317.5931,0.04774868,325.5059,0.07237971,273.3628,-0.02627802,300.6971,0.08409405,320.3755,0.0536046,285.7967,OPEN
0.007049084,304.0966,0.0420903,211.9459,-0.06338692,76.48259,-0.02498055,304.681,0.1001503,243.9391,-0.01679611,338.8136,-0.04492283,305.9011,0.09940088,254.8318,0.005739331,318.7194,-0.06675148,316.4099,0.04758286,280.7077,0.03855252,282.5208,-0.05874062,308.7079,0.08031619,265.6734,0.02379203,304.7131,OPEN
0.006061554,331.6828,0.03985214,225.6013,-0.05662775,35.50672,-0.05454826,334.1591,0.07554972,227.3245,-0.04366422,322.1093,-0.07638264,335.0536,0.06711137,227.825,-0.03691483,311.1985,-0.08508682,336.8737,0.01936376,238.5405,-0.009426117,290.634,-0.08629513,336.4651,0.04569674,231.9706,-0.02534628,303.8686,OPEN
0.001060009,358.501,0.02933764,227.3658,-0.05629516,28.74942,-0.06280375,356.8352,0.03838944,223.7815,-0.06878519,318.3214,-0.08064461,355.5965,0.02879262,222.4756,-0.06505561,308.7546,-0.08096075,348.6402,-0.0003943443,228.6572,-0.02812672,295.1177,-0.08567715,352.5755,0.01548576,224.4143,-0.05031586,304.4809,OPEN
-0.01070166,15.3591,0.002149582,230.3622,-0.06487298,38.66209,-0.07730913,24.32764,-0.004713058,233.1508,-0.06409073,326.7332,-0.09281731,21.93702,-0.01427138,232.0684,-0.05335248,316.7881,-0.08112288,15.66338,-0.02691722,232.7295,-0.01095772,304.6847,-0.09251642,20.48773,-0.02180529,230.9098,-0.03478241,312.5461,OPEN
-0.03862,20.47551,-0.03144932,251.8034,-0.05912399,66.8697,-0.100831,35.81444,-0.009757519,279.632,-0.00701189,3.022124,-0.1055555,31.40261,-0.00886178,280.1463,0.01882839,352.1372,-0.04392529,59.85611,-0.01808929,165.2017,0.0509932,217.4713,-0.08317375,78.01345,-0.003944397,169.1892,0.04496956,234.8362,OPEN
-0.07096958,349.4006,-0.01221013,264.048,-0.04547465,86.26473,-0.08403111,15.83313,0.05085945,299.2474,0.02062345,5.133417,-0.06751347,354.622,0.06586123,304.5323,0.05060375,349.3337,-0.008359432,344.2482,0.04102707,332.1391,0.08188248,321.2941,-0.03569221,349.2817,0.06662202,314.3714,0.06988287,339.5004,OPEN
-0.05462837,326.4299,0.01972377,257.6864,-0.05923033,79.38673,-0.05415249,321.4644,0.08853066,288.536,0.007639289,347.088,-0.04307652,314.8558,0.09066987,309.535,0.0437448,321.5357,-0.01618576,328.7961,0.04139686,332.78,0.08228135,292.6993,-0.0286479,312.4282,0.07617831,326.2391,0.06528711,305.4238,OPEN
-0.02304983,307.996,0.03548646,233.1392,-0.06947184,86.83743,-0.02152061,297.541,0.1023082,281.695,-0.001666307,333.3793,-0.02679586,300.0299,0.1022993,297.4569,0.02968955,309.129,-0.0337925,316.3945,0.05120885,305.1816,0.06806064,286.853,-0.02878046,301.4767,0.08616102,303.4566,0.04911947,299.5692,OPEN
-0.003338337,304.0576,0.03530431,212.8939,-0.06827474,94.02205,-0.01410246,302.5162,0.1013645,244.2884,-0.0214653,355.5919,-0.02769041,301.6196,0.1056129,253.5696,0.003808498,336.2949,-0.04685974,308.3799,0.06129372,279.6868,0.04701877,296.5953,-0.03825569,303.2466,0.0908953,263.3956,0.0263896,322.2428,OPEN
-0.02241468,317.0131,0.01918745,220.3454,-0.07186651,101.8875,-0.03935099,319.0891,0.08913207,252.7632,-0.03458357,6.670265,-0.04409981,313.4781,0.09921908,260.0009,-0.006063938,349.4257,-0.03883266,309.7114,0.06627476,291.1561,0.04974055,308.1085,-0.04261732,308.6838,0.09087026,270.1408,0.02156067,336.1165,OPEN
-0.04314232,336.7351,-0.002180338,222.8977,-0.0725143,111.0741,-0.08239841,0.68919,0.05099535,283.5637,-0.01002908,10.30935,-0.07879639,345.3906,0.06694794,285.2386,0.01641083,354.4786,-0.02763462,321.6158,0.06019843,319.977,0.06613064,315.4493,-0.05693865,328.0904,0.07366467,295.8119,0.04213715,342.3017,OPEN
-0.02458286,351.6007,-0.008425236,219.9614,-0.08659315,81.21443,-0.09051704,66.38673,-0.005264282,291.1661,-0.004420042,13.88714,-0.09388447,50.41647,-0.004898787,278.9149,0.02071917,348.4106,-0.04324532,358.1725,0.02103865,320.8447,0.07936037,330.9334,-0.07962132,2.417223,0.02429032,299.8907,0.05708551,344.8073,OPEN
-0.01076365,37.5719,-0.02856231,260.5232,-0.07758117,75.3333,-0.09456825,57.88055,-0.01435113,265.8546,-0.02693129,4.224413,-0.1033511,53.74446,-0.01167607,267.2099,0.002783537,351.3737,-0.05752134,36.54132,-0.007419348,309.928,0.06977785,347.9048,-0.09116411,39.08456,-0.006605864,286.9942,0.04042602,352.8736,OPEN
0.002855301,12.03596,-0.01367998,223.7611,-0.07573736,63.13054,-0.0712471,4.192898,0.02962387,231.0453,-0.067155,351.6763,-0.09091282,7.591574,0.02624869,234.7725,-0.04773295,340.8204,-0.08631039,17.59569,0.0002727509,252.919,0.01664364,322.9119,-0.09587717,13.26213,0.01545334,241.608,-0.0179261,334.8557,OPEN
0.02632427,344.7133,-0.004850388,175.2912,-0.07741868,86.68672,-0.03685474,336.9486,0.06224704,217.9629,-0.07240713,3.704266,-0.06063032,336.8185,0.06532073,224.1953,-0.05793989,350.3203,-0.07955885,342.9299,0.03681302,243.0645,-0.002449155,325.5959,-0.07338667,339.826,0.05683136,229.9214,-0.03420436,342.7331,OPEN
0.02608204,347.2582,-0.009573221,157.6769,-0.0782311,124.1048,-0.006130695,317.6548,0.07906592,211.017,-0.0639317,28.09878,-0.02421761,315.0794,0.09348178,220.1202,-0.04399347,10.0096,-0.04946232,314.9036,0.07189953,239.911,0.006871223,337.8647,-0.03795719,315.6503,0.08898079,226.3909,-0.0216018,0.06223078,OPEN
-0.006466389,309.6484,0.02051902,184.9859,-0.07182169,142.6057,0.01818657,297.0845,0.08925688,215.95,-0.04296017,42.44427,0.01237345,294.8955,0.1026703,222.9117,-0.01889729,23.87104,-0.009948254,292.0019,0.08026588,249.244,0.03129077,339.6461,0.002566338,293.4048,0.0981406,232.3678,0.005996108,8.747791,OPEN
-0.005818844,287.9976,0.04067242,200.2402,-0.05823016,124.2352,0.02106428,284.1531,0.09642076,231.6147,-0.01953197,20.15619,0.01256943,283.882,0.1042374,245.5346,0.004559517,354.7922,-0.0127368,288.8016,0.07151973,286.0549,0.04767108,295.7962,0.001229286,285.2625,0.09438169,263.882,0.02772558,330.4685,OPEN
-0.02090311,300.0644,0.04064119,212.5413,-0.06048942,112.1049,-0.01726723,296.6636,0.09928453,287.7766,-0.001275539,332.3815,-0.02050066,298.0857,0.1009132,298.8058,0.02626479,311.7475,-0.02229118,309.3158,0.05549395,317.9153,0.06588483,279.2922,-0.02093029,300.5038,0.08571506,306.0589,0.04748726,300.4441,OPEN
-0.0464716,329.558,0.01867497,253.0969,-0.060462,76.8777,-0.07679033,341.779,0.05911911,292.3142,0.01476288,345.1091,-0.07511997,339.4107,0.05995619,297.138,0.04131985,332.3601,-0.03565502,336.452,0.03241813,319.4958,0.07605147,307.3013,-0.05882645,333.3487,0.05474985,304.0275,0.06009734,324.7141,OPEN
-0.045331,8.658802,-0.002605915,265.4957,-0.06693578,61.3092,-0.09774208,28.92992,0.006583214,281.7897,0.009997368,349.121,-0.09533262,26.76787,0.003178596,287.8169,0.04101014,337.6033,-0.0441041,17.92126,-0.009559274,314.5505,0.07844305,325.1171,-0.07573938,16.07955,0.002803087,300.5029,0.06579721,334.678,OPEN
-0.03068924,23.29241,-0.02430081,248.802,-0.07257748,62.1534,-0.09982681,35.53289,-0.002004623,271.5852,-0.0107348,356.9719,-0.1015167,41.25141,-0.006690264,276.9472,0.02170539,345.5325,-0.05165958,30.46171,-0.01267219,309.7838,0.07328248,337.2732,-0.08502436,29.41351,-0.005733728,292.174,0.05239213,344.6458,OPEN
-0.002663612,4.147937,-0.01568842,213.6297,-0.08024549,65.00513,-0.07603741,358.9191,0.03893244,239.1045,-0.05629051,354.3126,-0.09568024,2.952242,0.03543043,247.7666,-0.028929,342.1479,-0.08211708,10.94974,0.00591445,273.1981,0.03682637,323.3543,-0.09691763,7.808865,0.02376938,256.3156,0.002421141,335.6645,OPEN
0.007325172,345.9228,-0.006086111,196.3352,-0.08033705,83.56047,-0.04160595,336.9097,0.06858397,223.9065,-0.0639801,4.191525,-0.06493378,334.5137,0.07311141,233.424,-0.04221368,348.5748,-0.07853222,342.0823,0.03862453,259.1747,0.01895893,319.5366,-0.07661533,339.9721,0.06170976,241.2329,-0.01520157,339.3028,OPEN
0.01119471,333.0492,0.0003848076,180.5108,-0.07871151,115.4513,-0.002720833,318.3468,0.08315384,211.6533,-0.0586977,25.49099,-0.01872253,313.4229,0.0970763,217.2228,-0.03839946,9.861248,-0.0496397,317.1416,0.07076585,240.663,0.01260591,333.0967,-0.03533792,314.4688,0.09107673,226.4433,-0.01511681,356.9667,OPEN
-0.008767605,295.7539,0.0348947,190.6375,-0.06349242,137.9143,0.02007294,290.4421,0.09372652,226.2827,-0.02936006,30.44043,0.01477718,290.142,0.1033128,230.7789,-0.006587386,14.54069,-0.007706642,290.0777,0.07495296,260.6937,0.041026,325.5048,0.005385399,288.7842,0.09577012,242.588,0.0178411,356.65,OPEN
-0.02737331,297.8738,0.03921127,238.9433,-0.0561235,93.61228,-0.01655579,300.1179,0.09819698,280.3812,-0.006166935,342.339,-0.01940966,300.9034,0.1015841,284.6219,0.01888502,327.502,-0.01843166,304.7943,0.060776,308.2215,0.06053185,289.5493,-0.01854897,300.6454,0.08830738,292.9706,0.04082394,314.7643,OPEN
-0.05507517,335.7056,0.01052558,271.758,-0.0515542,74.85046,-0.07549953,344.0822,0.05869639,294.7256,0.0159812,348.5016,-0.07312298,342.4795,0.06072152,297.3708,0.04122615,336.3968,-0.03076124,333.0471,0.03824902,321.8201,0.07532609,309.31,-0.05576134,333.5392,0.05783796,304.2662,0.05919445,328.7435,OPEN
-0.04817343,12.24362,-0.01449108,267.9144,-0.06345153,68.04643,-0.09812832,27.30193,0.002859831,286.2151,0.01134109,357.1755,-0.09392595,28.96794,-0.001483917,292.3292,0.04218197,344.8526,-0.04116774,18.57459,-0.005697131,317.3817,0.07972956,330.6702,-0.07480478,20.05597,-0.0002639294,301.7431,0.06490755,340.8661,OPEN
-0.01124811,18.1304,-0.02258253,226.14,-0.07756543,58.22992,-0.09085798,24.42658,0.005628109,246.6418,-0.04621577,352.6931,-0.1036878,30.36573,-0.0009505749,252.7225,-0.01743317,341.6587,-0.07486868,28.92758,-0.01392961,280.9261,0.0468173,330.1646,-0.09760904,30.35776,-0.006886482,263.6813,0.01529288,337.9597,OPEN
0.006200314,344.8028,0.004797697,203.7977,-0.07672441,66.22791,-0.05331516,348.0086,0.05950677,223.0513,-0.06387293,350.0807,-0.07615805,349.9641,0.05574644,227.4082,-0.0477103,337.3878,-0.08537912,354.3952,0.01792455,246.7682,0.006896615,313.9331,-0.08666515,352.4523,0.04100537,234.5607,-0.02252162,329.1638,OPEN
0.008332253,323.5589,0.01429605,190.9957,-0.07242203,98.00804,-0.009866714,317.9232,0.08734047,214.4807,-0.05107784,10.38647,-0.02895117,315.2812,0.09588468,218.6928,-0.03470469,356.3092,-0.05944061,321.3134,0.06179571,234.9625,0.006855011,326.3483,-0.04705954,318.3897,0.08486259,225.9742,-0.01560473,345.1118,OPEN
-0.006950855,300.2349,0.03424668,199.2076,-0.06327391,116.7927,0.005253315,295.9865,0.09708822,235.1844,-0.02534723,10.54566,-0.004105091,293.8177,0.1052861,240.7701,-0.002375364,354.0535,-0.0277319,297.4586,0.07165563,263.467,0.03954136,314.633,-0.01499844,293.9955,0.09535825,251.306,0.02019405,338.3696,OPEN
-0.01588058,295.0419,0.04189754,222.782,-0.05767155,99.14907,-0.006617546,292.7695,0.1001471,275.1348,-0.006346941,337.581,-0.01330185,294.4632,0.1031233,284.3278,0.01987433,318.057,-0.02457094,303.6629,0.06002963,307.3003,0.06004357,280.4054,-0.01832581,296.8024,0.0885824,294.3278,0.04212117,303.5356,OPEN
-0.04479694,325.7812,0.01849675,249.5087,-0.06042552,82.9693,-0.06944752,332.2534,0.06909633,291.2322,0.008653879,346.4716,-0.06726742,330.6458,0.07203698,297.1974,0.03620112,332.5336,-0.032022,328.6317,0.0420258,321.3768,0.07331729,304.1756,-0.05196476,324.4031,0.06620479,304.8539,0.05545139,323.6526,OPEN
-0.04575396,3.478838,-0.0104003,262.3183,-0.06640649,71.52468,-0.09579563,30.80927,0.004043818,286.6781,0.008358359,359.2467,-0.09451437,24.93197,0.004993916,291.0202,0.03765416,346.3053,-0.04176712,14.36837,0.00427115,316.6693,0.08002055,329.0901,-0.07579851,14.2244,0.0125401,300.4539,0.06286955,341.325,OPEN
-0.02183628,37.34172,-0.03049684,264.6134,-0.07110298,72.87327,-0.09355164,65.02594,-0.02117252,263.7536,-0.0214982,357.9369,-0.098979,57.92179,-0.02448535,269.3849,0.01081944,345.9871,-0.05441475,48.85639,-0.01843822,303.3079,0.06826758,340.2975,-0.08578587,52.25216,-0.02015567,284.2861,0.04295826,346.0936,OPEN
-0.004799366,23.47478,-0.02317858,231.745,-0.07619119,62.53771,-0.08365726,27.53328,0.008270979,237.6406,-0.05717802,352.5697,-0.1001635,31.27078,0.002169847,243.5883,-0.03038907,341.4431,-0.07922983,36.2131,-0.01174927,266.2,0.03678584,326.698,-0.09753418,38.07415,-0.004803419,250.6914,0.002468586,335.4799,OPEN
0.00734663,335.2188,0.006415129,199.8865,-0.07465363,82.6442,-0.02998543,335.978,0.07298052,216.6422,-0.06451631,3.77267,-0.05097866,333.0012,0.07847703,220.4922,-0.04923654,350.6668,-0.0735817,335.2787,0.04535425,239.3112,0.001991272,322.6017,-0.0667491,335.8272,0.0667001,227.8061,-0.02612376,340.6151,OPEN
-0.006052971,312.6057,0.02043962,195.1877,-0.06940484,118.4786,0.003577232,310.2866,0.08850086,218.4141,-0.04755116,26.96789,-0.006097317,306.5311,0.1012262,219.2846,-0.02734494,14.66307,-0.03096628,303.3574,0.07688701,237.5478,0.02105927,340.2877,-0.01884556,305.4079,0.09565568,226.4019,-0.00381279,2.4517,OPEN
-0.01151848,291.5665,0.04165661,209.2576,-0.05650997,113.2456,0.007743359,289.1248,0.09858608,249.3186,-0.01676202,1.283004,0.0004034042,288.8369,0.1048741,259.4913,0.008030891,339.9638,-0.01894236,293.1613,0.0685817,293.3887,0.0504576,289.3665,-0.007958889,289.1742,0.09346318,273.3177,0.03076482,320.8677,OPEN
-0.0415802,317.5278,0.02740693,261.9911,-0.05357146,73.17052,-0.04784775,316.9459,0.08640718,288.3459,0.00262022,339.2257,-0.05057859,318.241,0.08794737,290.9355,0.02764225,326.8515,-0.03266573,318.992,0.05077815,308.9017,0.06492686,298.6269,-0.0428524,315.3903,0.0773133,295.5067,0.04646444,319.0584,OPEN
-0.05522728,349.3116,-0.003484488,273.6269,-0.05128789,75.87413,-0.09070396,2.793958,0.03152609,292.1205,0.01359892,356.804,-0.08930969,2.20275,0.0325973,294.5761,0.03934431,344.484,-0.0414505,349.024,0.02525532,316.041,0.07593906,322.5479,-0.07202387,352.8329,0.03533125,299.9139,0.0585568,338.4968,OPEN
-0.03819466,25.01102,-0.02796865,260.7271,-0.06390929,67.42031,-0.09669399,47.18129,-0.01644635,281.1157,-0.0008810759,0.872819,-0.09755087,48.55995,-0.01734328,282.2388,0.02759171,347.7788,-0.04702044,27.73369,-0.01035535,314.9366,0.07663667,339.8975,-0.0813036,32.20416,-0.01081634,296.1489,0.05609632,347.0212,OPEN
-0.003548145,16.97826,-0.0222621,220.512,-0.07865858,59.44377,-0.0846138,20.30659,0.01326215,239.9644,-0.05613923,353.1372,-0.1011558,26.71968,0.007421255,246.0526,-0.02862334,341.9482,-0.07952642,28.75742,-0.009366035,274.0303,0.04027307,328.5786,-0.09903431,27.55082,0.0003044605,256.3796,0.00452435,337.5546,OPEN
0.02733135,324.7437,0.04155719,196.2672,-0.05618978,42.69766,-0.04076004,336.8683,0.07360137,205.3385,-0.05714321,326.6305,-0.0649662,339.9316,0.06081545,208.267,-0.05576205,313.2616,-0.08182335,351.2547,0.00440526,221.0334,-0.0279994,287.8718,-0.0784502,345.4943,0.03587341,212.1297,-0.04543948,304.4428,OPEN
0.0419898,285.5165,0.06369197,159.095,-0.01263022,60.13776,-0.0297823,320.5904,0.08966649,193.4631,-0.03439927,315.4861,-0.0540781,323.0513,0.07806718,197.1193,-0.04397082,300.2154,-0.069139,336.0346,0.01702166,199.5791,-0.04909635,274.8204,-0.06537199,329.3073,0.05200374,195.8713,-0.04987597,293.0193,OPEN
0.04542112,288.3142,0.05572617,25.71541,0.03927827,175.4304,-0.04490042,293.2068,0.09178972,245.572,0.02034426,244.9273,-0.0684886,297.9382,0.08543646,228.6914,-0.002678633,249.7285,-0.06442595,312.6135,0.03971422,200.2964,-0.05410028,253.3638,-0.07408953,304.386,0.06759167,216.234,-0.02922821,254.5915,OPEN
0.03213358,326.9297,0.03751481,1.85017,0.07145393,195.3045,-0.05953312,303.6827,0.07852745,293.8712,0.04939389,186.2358,-0.08355474,305.3474,0.07657242,278.3416,0.02253544,190.0208,-0.06266928,291.2543,0.05727065,218.0522,-0.04376793,226.9715,-0.0848484,301.9578,0.06848943,260.855,-0.009834528,200.6006,OPEN
0.02619076,342.4087,0.02510965,357.754,0.07866573,207.9994,-0.06604815,317.3163,0.05806983,308.5352,0.06964445,172.4139,-0.08903551,313.1491,0.06340325,295.2228,0.04206181,172.1727,-0.06127453,275.8415,0.06379855,262.4393,-0.02664518,181.8496,-0.08670521,301.5298,0.06575251,285.9544,0.009332061,174.4668,OPEN
0.02663565,338.8897,0.02730894,356.4843,0.07671714,211.2003,-0.06313086,314.4172,0.06027031,309.7407,0.07068717,173.7272,-0.08531141,308.3948,0.06826794,294.9447,0.04205477,174.1264,-0.0550909,273.8681,0.06656301,94.68714,-0.02458417,350.2949,-0.08045006,294.0142,0.07196319,286.2375,0.009539843,175.6109,OPEN
0.0394311,318.4043,0.04428387,4.681107,0.06218672,204.5138,-0.04839563,299.1518,0.08437192,301.7388,0.05511856,189.3861,-0.0741272,299.3602,0.0858463,279.816,0.02831483,197.4851,-0.0596962,287.2414,0.0622766,205.1726,-0.03573942,245.8147,-0.0764842,294.1324,0.0782454,259.2375,-0.002642632,210.0803,OPEN
0.05465889,282.5546,0.06266475,115.3923,-0.01430023,124.9673,-0.02668953,295.7583,0.1058033,238.4496,0.01005363,294.2629,-0.06125689,303.699,0.09657133,243.9014,0.01107621,277.9056,-0.08817053,324.3048,0.03437817,231.0969,-0.0154233,265.6652,-0.0824461,312.4715,0.07079458,240.9952,0.003544807,273.8515,OPEN
0.003705502,306.0935,0.04029167,208.4728,-0.07056642,86.81835,-0.03213406,309.9303,0.1023932,247.2128,-0.0211544,344.5649,-0.04919529,310.7582,0.103402,256.5463,0.005711555,325.8263,-0.06609392,323.4352,0.04879951,279.0747,0.04939675,290.9718,-0.05931425,314.068,0.0846833,267.2115,0.03119731,311.783,OPEN
-0.04232693,328.9211,0.008716822,213.5749,-0.07383895,125.3906,-0.05906105,323.3156,0.08575487,276.3615,-0.02098346,11.09859,-0.04610252,308.4985,0.1033628,287.2956,0.00935173,349.9669,-0.01007462,307.0793,0.0736413,332.7986,0.06410766,296.6396,-0.02641153,298.583,0.1003734,302.3266,0.03365541,332.3792,OPEN
-0.05409813,329.608,0.004995346,252.3654,-0.06537747,94.3427,-0.07720995,345.8704,0.06829894,285.5883,-0.002189398,359.7648,-0.06408787,323.0139,0.08703792,298.7093,0.03095865,339.1284,-0.01874161,322.4592,0.05747378,336.7388,0.07834697,299.0102,-0.0392766,311.5837,0.08579385,317.8551,0.05581665,320.9354,OPEN
-0.0650034,345.199,-0.01056242,277.2942,-0.05388308,85.33305,-0.08622408,354.5609,0.05817056,288.3548,0.004397392,1.381891,-0.071208,331.4457,0.07819676,301.547,0.039428,341.7871,-0.02182484,324.8651,0.05465853,331.649,0.07889438,309.4766,-0.04557085,318.9364,0.07852566,316.6094,0.06169391,328.0857,OPEN
-0.04597759,350.9594,-0.001781225,263.8861,-0.07233095,72.49805,-0.0877037,343.9519,0.06073475,277.2077,-0.00520432,349.6586,-0.0880971,339.9174,0.06401896,289.1714,0.03184199,333.2644,-0.05079317,340.436,0.03212404,313.4543,0.0776093,308.6007,-0.07208967,334.2968,0.05717337,301.4253,0.05948377,323.3407,OPEN
-0.009771347,327.7663,0.04031157,230.6695,-0.07238317,48.18639,-0.07278919,332.5789,0.0799309,257.6382,-0.01031041,319.5698,-0.09203672,336.6168,0.06731391,259.0045,0.007136822,307.971,-0.08670425,348.893,0.008060217,271.6222,0.03901672,285.5217,-0.09553623,340.9458,0.04259801,264.4941,0.02605629,299.9053,OPEN
0.03413868,279.6655,0.07302868,223.8338,-0.008121133,5.280235,-0.04885817,302.413,0.09753859,246.5802,0.01266181,273.307,-0.07452679,306.5743,0.08743298,243.2913,0.002919555,265.2682,-0.08885765,325.0264,0.02336383,238.3329,-0.02350152,249.7005,-0.08868027,314.5296,0.06005335,240.4661,-0.009881377,261.2212,OPEN
0.04467964,280.3721,0.06697345,24.27644,0.01989293,191.2227,-0.04335642,292.724,0.09846008,247.8512,0.02361155,256.7671,-0.07170486,298.435,0.09028518,249.4651,0.01089454,244.7234,-0.08263826,317.067,0.03470278,231.4557,-0.03609538,241.2332,-0.08526039,306.7542,0.06749809,244.5359,-0.01034868,243.6152,OPEN
0.04134846,290.8231,0.06166661,7.179909,0.0439043,196.8104,-0.04299736,290.2553,0.103255,246.0803,0.01934552,246.5879,-0.0711236,296.7121,0.09594309,246.3469,0.001697063,235.936,-0.07811928,313.2456,0.04201674,232.6514,-0.0454241,231.8603,-0.08297062,303.6153,0.07371974,242.1886,-0.02002978,234.8441,OPEN
0.03604078,274.3718,0.06966019,355.055,0.03643751,200.0465,-0.03648567,301.036,0.1046904,196.5622,-0.01750374,287.1417,-0.06300592,306.1053,0.09264982,203.1341,-0.03749299,270.0974,-0.06722164,323.7546,0.02697289,204.7213,-0.06856513,250.4201,-0.07379341,312.3102,0.06528795,206.7046,-0.05310082,261.615,OPEN
0.03353119,281.5764,0.08406389,191.3219,0.004426599,8.440478,-0.03776741,341.2914,0.07612276,173.8916,-0.06809497,301.0427,-0.06643534,340.6503,0.05308497,186.9602,-0.07848716,282.0047,-0.07011604,356.6487,-0.02083325,197.2525,-0.06849313,256.4313,-0.07887602,345.3963,0.02003992,196.4654,-0.07566857,271.6926,OPEN
0.02027273,321.5531,0.06978834,193.5546,-0.04571986,6.89951,-0.03614426,14.8842,0.01806986,173.951,-0.1000051,290.7133,-0.052917,16.27023,-0.009491444,175.4185,-0.1001835,277.0236,-0.05307913,23.40508,-0.05888176,178.0597,-0.05584836,253.9316,-0.05906153,18.84016,-0.03453517,178.0253,-0.08384895,270.1171,OPEN
-0.01905394,25.0864,-0.008941412,229.7669,-0.0772326,31.80865,-0.08583546,52.05795,-0.0362885,217.7477,-0.0544734,307.6565,-0.09437037,51.77688,-0.05050766,209.3103,-0.03533816,289.9344,-0.0645771,53.09829,-0.06290841,206.9139,0.01904106,265.2334,-0.08400488,54.34902,-0.06134987,204.3964,-0.008828878,277.3694,OPEN
-0.05863619,24.18543,-0.04865253,302.1632,-0.03613782,90.86489,-0.1060295,51.53353,-0.006259918,310.0444,0.02564955,22.04424,-0.09962893,46.17574,0.005095243,306.0742,0.05664825,5.256177,-0.03491974,26.64987,0.01478076,319.769,0.09085369,346.8984,-0.0739789,38.97619,0.01218855,310.8942,0.07901573,358.736,OPEN
