THUMB_INDEX_ANGLE,THUMB_DIST,INDEX_MIDDLE_ANGLE,INDEX_DIST,MIDDLE_RING_ANGLE,MIDDLE_DIST,RING_PINKY_ANGLE,RING_DIST,PINKY_DIST,target
0.4531303,0.07418513,0.7073513,0.06277886,0.6325551,0.10404,0.3647943,0.08596965,0.09704237,COOL
0.4247582,0.07312506,0.7408957,0.06193079,0.6417606,0.1051887,0.3615383,0.08668902,0.09842757,COOL
0.2886612,0.06899612,0.6438745,0.06837945,0.6486122,0.1049733,0.362688,0.08609991,0.09812475,COOL
0.3002521,0.06809251,0.5450145,0.07316995,0.6552201,0.1043164,0.3662995,0.08578515,0.0979252,COOL
0.3225735,0.06955677,0.5942819,0.07235296,0.6641073,0.1055283,0.3760463,0.0865119,0.09849678,COOL
0.3122271,0.06958996,0.5946532,0.07131348,0.6579796,0.105122,0.3741482,0.08622231,0.09820236,COOL
0.3565986,0.07101612,0.6249034,0.07002909,0.6522459,0.1052464,0.36421,0.08688857,0.09867422,COOL
0.4714375,0.07404048,0.7711577,0.06253828,0.6449773,0.104891,0.3567436,0.08849736,0.09936393,COOL
0.530877,0.07569214,0.8254556,0.05818351,0.6492895,0.1040652,0.3639749,0.08912567,0.09952616,COOL
0.522569,0.07547146,0.7995699,0.05926384,0.6566146,0.1046158,0.3735918,0.08855866,0.09923864,COOL
0.4774522,0.07427571,0.7642618,0.06151622,0.6648126,0.1050189,0.3783576,0.08826703,0.09924263,COOL
0.4528285,0.07384809,0.7504042,0.06252859,0.6720557,0.105186,0.3796517,0.08846322,0.09950034,COOL
0.4322632,0.07331427,0.7533956,0.06311377,0.666774,0.1053503,0.376077,0.08843411,0.0995149,COOL
0.4268828,0.07322999,0.7597882,0.06282791,0.66166,0.1053101,0.3729866,0.08835549,0.0994169,COOL
0.4277608,0.07334524,0.7662301,0.06217306,0.6582645,0.1052297,0.3708792,0.08821478,0.09928364,COOL
0.4307881,0.07343898,0.7610118,0.06179145,0.6580482,0.1049362,0.3697549,0.08817063,0.09919858,COOL
0.4525021,0.07380465,0.7718284,0.06106452,0.6520853,0.1047578,0.3664168,0.08811142,0.09908431,COOL
0.4560513,0.07361738,0.7844034,0.06143773,0.6465558,0.1050232,0.3652898,0.08793502,0.0989202,COOL
0.4188115,0.07250576,0.7606976,0.06319637,0.6495044,0.1051995,0.3666373,0.08758064,0.09862719,COOL
0.4121477,0.07238138,0.7037073,0.06400955,0.6529154,0.1043862,0.3652855,0.08720421,0.09832052,COOL
0.4099988,0.07234499,0.640676,0.06530415,0.6513687,0.1034871,0.3600437,0.08668534,0.09794038,COOL
0.382238,0.07161707,0.5682907,0.06745917,0.6520391,0.1023443,0.3530668,0.08613529,0.0974469,COOL
0.3434898,0.07049752,0.5397738,0.06899822,0.653003,0.1019552,0.3548586,0.08592761,0.09706655,COOL
0.2629012,0.0678378,0.4714988,0.07062294,0.6381139,0.1002368,0.349596,0.08509923,0.0961285,COOL
0.112865,0.06516068,0.2896276,0.06202353,0.836519,0.07964129,0.3469561,0.08597817,0.09583599,COOL
0.06238697,0.06276523,0.1701058,0.05849507,1.029743,0.06177819,0.3397791,0.08540133,0.09467968,COOL
0.06670433,0.06391474,0.1874894,0.05683714,1.025565,0.06405438,0.3308836,0.08635715,0.09673971,COOL
0.1289002,0.06550395,0.2291746,0.05798667,0.9561494,0.06740356,0.3284905,0.08697537,0.09789966,COOL
0.182228,0.06637632,0.2763274,0.05705305,0.9089996,0.06490271,0.3254537,0.08679236,0.09777619,COOL
0.1740976,0.06556674,0.2607139,0.05469156,0.9356372,0.06199254,0.3179086,0.08583683,0.09742472,COOL
0.1699396,0.06397326,0.1947497,0.05508109,1.034194,0.05792255,0.3152825,0.08455138,0.0969241,COOL
0.1779873,0.06319056,0.1804915,0.05464434,1.063113,0.05623689,0.3049739,0.08285705,0.09534076,COOL
0.165446,0.06127669,0.1722525,0.05466294,1.079079,0.05675375,0.3091366,0.08327347,0.09510022,COOL
0.1569091,0.06205802,0.1758224,0.05449875,1.056487,0.0585044,0.3209352,0.08400311,0.09527819,COOL
0.13537,0.06234622,0.1806886,0.05453736,0.9768806,0.06036516,0.3229439,0.08308907,0.09400213,COOL
0.1410429,0.06367695,0.1802945,0.05695936,0.9371715,0.06445085,0.3489871,0.08368638,0.0920739,COOL
0.1159533,0.06244915,0.1911103,0.05565083,0.9076586,0.06209033,0.3342322,0.08268897,0.09106852,COOL
0.1336312,0.06296727,0.1851078,0.05557554,0.9984919,0.0597887,0.3188426,0.08406741,0.09451975,COOL
0.1401672,0.06467082,0.1749893,0.05710163,1.029098,0.06138888,0.3291428,0.08536369,0.09554799,COOL
0.1767116,0.06636827,0.1882923,0.05737473,1.009237,0.06390288,0.3295656,0.08603292,0.09648448,COOL
0.2145318,0.06731212,0.2246573,0.05878978,0.9558183,0.06888229,0.3373799,0.08669621,0.09707994,COOL
0.2180764,0.06727585,0.3520919,0.06073782,0.8064314,0.07919794,0.3418907,0.08651773,0.09676043,COOL
0.2115464,0.06737119,0.6348078,0.06137743,0.6104886,0.09910589,0.3400316,0.08595067,0.0965026,COOL
0.2147025,0.06789618,0.728173,0.06162114,0.5854399,0.1032405,0.340709,0.08576991,0.09665987,COOL
0.2241905,0.06848893,0.7357379,0.06177477,0.5950989,0.1035649,0.3443431,0.08583691,0.09681202,COOL
0.2534976,0.06870209,0.628029,0.06691609,0.6358809,0.1039551,0.3611367,0.08623175,0.09733234,COOL
0.2786964,0.06861167,0.5955303,0.06906773,0.6481903,0.1042957,0.3661476,0.08634529,0.09770269,COOL
0.2921549,0.06785741,0.5417865,0.07169081,0.6562236,0.1038895,0.3683608,0.08593737,0.09751237,COOL
0.3179067,0.06723372,0.4886176,0.07400999,0.661808,0.1036599,0.3728659,0.08539038,0.09708977,COOL
0.3201566,0.06706908,0.5023134,0.07403273,0.6612009,0.1043852,0.3747085,0.0854157,0.09734849,COOL
0.3171586,0.06724223,0.4935279,0.07321136,0.6546655,0.1040105,0.3690047,0.08496128,0.09697764,COOL
0.3171166,0.0674731,0.485845,0.07261644,0.6503183,0.1036045,0.365153,0.08482617,0.09675683,COOL
0.318041,0.06777652,0.5016268,0.07243065,0.6563091,0.103994,0.3685182,0.08523142,0.09711686,COOL
0.3213826,0.06796468,0.5039309,0.07267587,0.658134,0.1040616,0.3699906,0.08536077,0.0972026,COOL
0.3210505,0.06797609,0.5014802,0.07311741,0.6557719,0.1039733,0.3689234,0.08539094,0.09717366,COOL
0.3213001,0.06795827,0.5027138,0.07335037,0.6552675,0.1040156,0.3689582,0.08548857,0.09723715,COOL
0.3247432,0.06802653,0.5050977,0.07342038,0.6581951,0.1041514,0.3710639,0.08557376,0.09733813,COOL
0.3274195,0.0680168,0.5047012,0.07351515,0.6612353,0.1042287,0.3732914,0.0856351,0.0973976,COOL
0.3204175,0.06780304,0.5043719,0.07345729,0.6603425,0.1041974,0.3721564,0.08567025,0.09743736,COOL
0.2920593,0.06756523,0.5296167,0.07232767,0.6490117,0.1042435,0.3655477,0.08562384,0.09751263,COOL
0.272902,0.06785653,0.5850968,0.06998041,0.6437748,0.1047417,0.3619376,0.08602522,0.09799192,COOL
0.2525733,0.06716301,0.6214066,0.06947008,0.6437787,0.1053597,0.3631177,0.0868332,0.09869957,COOL
0.244975,0.06656798,0.6438233,0.07015156,0.6508593,0.1058567,0.3680217,0.08760609,0.09942026,COOL
0.271357,0.06650658,0.6239527,0.07133179,0.6582415,0.1059259,0.3731264,0.08753496,0.09944506,COOL
0.3171974,0.0676557,0.5903245,0.07237704,0.670909,0.1056627,0.3790121,0.08697309,0.09903836,COOL
0.3185997,0.06795695,0.587956,0.07221731,0.6684214,0.1054926,0.3749652,0.08688467,0.09896721,COOL
0.309296,0.0678874,0.6011156,0.07194697,0.6646138,0.1056321,0.3727269,0.08689224,0.09905235,COOL
0.3006251,0.06807622,0.6306137,0.07123934,0.6627601,0.1059348,0.3728183,0.0872945,0.09940517,COOL
0.2635193,0.06779526,0.6744635,0.06973893,0.6609872,0.1060659,0.3737582,0.08813421,0.09995691,COOL
0.1876403,0.06645582,0.735375,0.06657266,0.6537914,0.1058323,0.3718928,0.08874886,0.1002587,COOL
0.09679327,0.06475307,0.838465,0.06295873,0.6272532,0.1055315,0.3590157,0.08906091,0.0999916,COOL
0.09545118,0.06477763,0.8320293,0.06220333,0.6557928,0.1045644,0.3788829,0.08945389,0.09938736,COOL
0.1528062,0.06601807,0.7753732,0.06267792,0.7059973,0.1037168,0.4075012,0.08992304,0.09903135,COOL
0.2291034,0.06750922,0.7058827,0.06450398,0.7662561,0.103393,0.4239366,0.09037068,0.09990482,COOL
0.3094697,0.06932654,0.6762641,0.06521904,0.8134487,0.1032939,0.4246067,0.09070719,0.1011786,COOL
0.3079251,0.06804574,0.6547247,0.06536141,0.8214119,0.1029384,0.4232734,0.09060718,0.1011963,COOL
0.3094153,0.0665496,0.6212066,0.06710483,0.795283,0.1027784,0.4264156,0.09039707,0.100359,COOL
0.3460851,0.0672988,0.5833521,0.06865174,0.7820364,0.101948,0.428668,0.09029921,0.09955834,COOL
0.3631391,0.0689216,0.5700653,0.06873952,0.7565411,0.1019252,0.4119115,0.08960715,0.09942514,COOL
0.3488935,0.07014062,0.6342489,0.06718792,0.6710944,0.1038428,0.3744539,0.08822261,0.09917189,COOL
0.2803336,0.06895655,0.7898223,0.06190131,0.6161337,0.1054337,0.3503885,0.08747394,0.09888871,COOL
0.1844229,0.0667894,0.8522326,0.06055874,0.6004885,0.1061009,0.3365491,0.08620537,0.09840447,COOL
0.1662955,0.06637622,0.8897401,0.05903639,0.6033766,0.10627,0.3355925,0.08579883,0.09844383,COOL
0.1904244,0.06695984,0.8733857,0.05904162,0.6107519,0.1060789,0.3431431,0.08644668,0.09868213,COOL
0.2097914,0.06726901,0.8432332,0.05935128,0.6161923,0.1056308,0.347961,0.08663386,0.0986238,COOL
0.2180967,0.06725179,0.8263033,0.05930773,0.6178121,0.1052267,0.3490324,0.08671242,0.09853842,COOL
0.1975252,0.06657394,0.8200854,0.06023185,0.6164494,0.1052841,0.3488412,0.08662556,0.09841589,COOL
0.1541226,0.06525305,0.8039539,0.0618942,0.6125931,0.1052279,0.3468246,0.08646525,0.09814121,COOL
0.08283235,0.06282952,0.8289131,0.06046571,0.582203,0.1048353,0.3263742,0.08448431,0.0978867,COOL
0.05318635,0.06067504,0.772463,0.06070102,0.5972143,0.1031948,0.3436253,0.08701077,0.09883589,COOL
0.05260237,0.05833134,0.7317032,0.06390189,0.5983448,0.1032525,0.349883,0.08741193,0.099342,COOL
0.1387828,0.05728824,0.7176066,0.06596035,0.6086091,0.1040004,0.3514368,0.08821664,0.09981256,COOL
0.1581678,0.05768826,0.7282609,0.06392579,0.5950814,0.1042342,0.3426137,0.08763083,0.09951335,COOL
0.1421642,0.05819002,0.7163456,0.0629987,0.5935869,0.1037922,0.3390346,0.08723575,0.09920409,COOL
0.1029338,0.05833895,0.7149891,0.06398946,0.5992338,0.103953,0.3374324,0.08764011,0.09939409,COOL
0.07360385,0.05887991,0.7030317,0.06587908,0.6038166,0.1042076,0.3379462,0.0877848,0.09938507,COOL
0.08877889,0.05934738,0.6916747,0.06757268,0.621559,0.1042986,0.3448558,0.08816282,0.0996858,COOL
0.1029402,0.05809905,0.7013431,0.06727728,0.6308134,0.1043808,0.3478914,0.08864232,0.100115,COOL
0.111592,0.05911161,0.718396,0.0647396,0.6055449,0.1043149,0.3429678,0.08753777,0.09865884,COOL
0.09347389,0.06295502,0.695168,0.06349673,0.5989606,0.1035818,0.3405516,0.08608714,0.09712359,COOL
0.2422736,0.06817552,0.6331245,0.06778245,0.6525196,0.1045773,0.3693205,0.08705133,0.09828252,COOL
0.2168317,0.06687952,0.6643156,0.06763872,0.7002992,0.1055452,0.3911948,0.08851781,0.09980337,COOL
